0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.2909443728,0.312671111,0,0,0,0,0,0,0.5379027863,0,0.5474538609,0,0,0,0,0,0.2753788545,0,0.3367765719,0.1816764594,0,0.4122348542,0,0,0,0,0,0.380638236,0,0,0,0.2724782607,0.5422309051,0.2123320712,0,0,0,0,0.5748252722,0.1883432215,0.270539439,0.2910635602,1,0.3854478051,0,0.3420217373,0.3283747773,0.3111087384,0,0.5500984446,0,0.6691665067,0,0,0,0.3025752658,0.5908635543,0,0,0,0,0,0,0,0.2302038405,0.2395692355,0,0,0,0,0.2176126564,0,0,0,0,0,0,0.2001449465,0,0,0.2491789141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1765031505,0,0,0,0,0.2189146468,0.2905901346,0.5875528161,0.3637046523,0,0,0,0.3094603512,0.3642138511,0.2342592713,0.2865056524,0,0,0,0.1807920241,0.1842395782,0.2104352287,0,0.516755636,0.1884475224,0,0.2332512304,0,0,0,0.2921307922,0.5357811405,0,0.4643707037
0.184202072,0.9393470203,0,0,0,0,0.5858035648,0.8511624005,0.4616934309,0,0.499007305,0,0,0.7650642843,0,0,0.8186222899,0,0.6724858404,0.6099732287,0.7031457435,0.58430308,0,0,0.5334324314,0.7992621239,0.4979237029,0.7889381216,0.5833378331,0.3710912877,0,0.5227955288,0.3412830806,0.9001459586,0.6313849018,0.8290226297,0.5130494824,0,0.4550701806,0.915407245,0.9388541373,0.9540033083,0.3854478051,1,0.8950262096,0.9828036791,0.9144995683,0.7625231626,0.8674034327,0,0,0.6609995936,0,0,0.8530124635,0.9256636411,0.8283649149,0,0.6194149628,0.8295387205,0.8323148164,0.8657862973,0,0,0.6052374208,0.9648226535,0,0,0,0.8914036111,0.9625014255,0.6084315725,0,0,0.6440398354,0,0.3136729991,0.7574093918,0.9019569919,0.3885511112,0.7899710123,0.3017273404,0.4953528487,0.275100128,0.8939399544,0.5642197873,0.8246122475,0,0.63619976,0.7802606254,0.1774946407,0.5265785457,0,0,0.9028859862,0,0,0,0,0.8717142835,0.9682562261,0.7632861378,0.4733080051,0.7049694573,0.665328132,0,0.8393367668,0.9224612194,0.9461061207,0.6519061198,0,0,0,0.908271493,0.5016738755,0.8728200948,0,0,0.9688869336,0.9195793548,0.9755735422,0.8825498586,0.551668538,0,0,0.6466545488,0.8128059455,0.9452623636
0,0.8644307112,0,0,0,0,0.608964034,0.854977947,0.1766047653,0,0.4103870927,0,0,0.7649830712,0,0,0.7256629367,0,0.6174109839,0.6098026558,0.7325846336,0.3647187869,0,0,0.6015450081,0.6645913172,0.5773933217,0.7712674041,0.6162134091,0.488033959,0,0.3691605883,0.2526039912,0.8957759135,0.7169393384,0.8348909483,0.5803300192,0,0.2381166152,0.9184343303,0.926468048,0.9375227581,0,0.8950262096,1,0.9022294546,0.8360886084,0.6445767514,0.8906585451,0,0,0.5434397386,0,0,0.8514411155,0.8551232362,0.6166855043,0,0.5874858416,0.8510742563,0.7985995444,0.8454085525,0,0,0.6286479251,0.9293760822,0,0,0,0.8970322597,0.9264050445,0.6718473493,0.2689567136,0,0.7069094133,0,0.4046824637,0.7448298238,0.8987446713,0.3751860942,0.7314157797,0.3921021124,0.5521988872,0.3506462734,0.8946744498,0.5287782693,0.7892794877,0,0.6905245213,0.7918011366,0.2733208688,0.5822198319,0,0,0.8999807079,0.2723757406,0,0,0,0.815214026,0.9380809132,0.5928665906,0.3503074266,0.7196618604,0.7521933249,0,0.6927465401,0.8623530802,0.9360544162,0.7351305048,0,0,0,0.9175731001,0.5512115765,0.8938518834,0,0,0.9285678255,0.9307943139,0.9393115942,0.8945220063,0.6296847532,0,0,0.4174566878,0.9196428063,0.7959374669
0.1922926667,0.9650959438,0,0,0,0,0.6483497111,0.8528321327,0.478188155,0,0.531066011,0,0,0.7634375789,0,0,0.8238807266,0,0.6713319118,0.6042645268,0.7002962351,0.5959771454,0,0,0.5474033966,0.8106119692,0.4916434425,0.7602617481,0.5526005694,0.3851742263,0,0.5062350195,0.3437939229,0.903069931,0.627153683,0.8194249267,0.5227070298,0,0.4732780593,0.9209589243,0.9524750189,0.9608831339,0.3420217373,0.9828036791,0.9022294546,1,0.936672136,0.7693434246,0.8679131716,0,0,0.6848406492,0,0,0.847949353,0.9299277472,0.8388820879,0,0.5967049339,0.823752481,0.8235479785,0.8532270769,0,0,0.5481845454,0.9740193863,0,0,0,0.89016754,0.9747814462,0.6122465542,0.1750793874,0,0.6606868258,0,0.3334092565,0.719546798,0.901497498,0.3653483729,0.8211151851,0.3187618651,0.5145963407,0.2666937744,0.8930553537,0.50887948,0.8022021444,0,0.6483737501,0.7761340498,0,0.4852801171,0,0,0.8977276366,0,0,0,0,0.8353188027,0.9853758812,0.7675106295,0.4250120496,0.6884199305,0.6732461615,0,0.8454997843,0.9401900697,0.9601860718,0.6711539526,0,0,0,0.92713257,0.512650096,0.8803147049,0,0,0.9608169572,0.9357395465,0.9743680549,0.8947349367,0.5714028407,0,0,0.5950322063,0.8057819493,0.9529335076
0.3962860569,0.9356449871,0,0,0,0,0.8209362962,0.9281121715,0.5079604331,0,0.5699799426,0,0,0.8859521373,0,0,0.9310167145,0,0.7750488562,0.7483892558,0.8288901242,0.6878323941,0,0,0.7555007657,0.8432005998,0.6443131847,0.7991304043,0.6178939203,0.4988266275,0,0.685488891,0,0.934617347,0.7366756195,0.8847885084,0.5690040654,0,0.4316500539,0.9432280576,0.961694267,0.8689303839,0.3283747773,0.9144995683,0.8360886084,0.936672136,1,0.8877406115,0.9200411244,0,0,0.662690447,0,0,0.8282849434,0.9100536725,0.7646183967,0,0.7279473354,0.8944604094,0.7790988943,0.8351164765,0,0,0.5864651681,0.962033467,0,0,0,0.9277807854,0.9514969658,0.7069952117,0.2897035432,0,0.7264117807,0,0.4283654646,0.729535632,0.905122632,0.5126926457,0.7266064829,0.3940109876,0.6111760016,0.4074113057,0.9256554426,0.5252116038,0.8165707771,0,0.7245309373,0.8464790448,0,0.5839677975,0,0,0.9108547331,0.284664201,0,0,0,0.738144609,0.9138860961,0.6503205507,0,0.763475076,0.7713804719,0,0.930355242,0.836272443,0.9600246018,0.7110206637,0,0,0,0.901588043,0.3676639408,0.9067746379,0.2789995113,0,0.9057472369,0.9449417515,0.896075782,0.9246490246,0.6523950497,0,0,0.4587613366,0.7744735613,0.8847345941
0.3438175255,0.7446136429,0,0,0,0,0.7368796477,0.8870863995,0.3844492805,0,0.343902233,0,0,0.8912890768,0,0,0.8266676571,0,0.6639199455,0.7699520496,0.781795297,0.5376594161,0,0,0.7585381612,0.6871754396,0.6630148844,0.7942309144,0.7822409115,0.6472291032,0,0.6857091642,0,0.8531725492,0.8013298941,0.888743191,0.6641814568,0,0.1903859472,0.8439266706,0.7910594511,0.6705791975,0.3111087384,0.7625231626,0.6445767514,0.7693434246,0.8877406115,1,0.7933546683,0.1807032989,0,0.4547758046,0,0.4054686391,0.797948331,0.7288497333,0.6025773367,0,0.8956543715,0.8869465356,0.7969334125,0.8456313974,0,0,0.6364561789,0.8340718427,0,0,0.3182555287,0.880194954,0.8268090171,0.8195446957,0.5184035075,0.3944476012,0.8123931527,0,0.6253476391,0.8029051002,0.8510190952,0.6878858802,0.6596370984,0.5702147982,0.7368538025,0.6412773648,0.8787539799,0.6876779632,0.8549786632,0,0.8041014566,0.880858849,0.2870687401,0.6600966598,0,0,0.8475819396,0.4636190046,0,0,0,0.6516442962,0.7046561141,0.4362167991,0,0.8575125942,0.7887158205,0,0.8850335839,0.5874833068,0.8078870998,0.5511564925,0,0,0.2195485595,0.6550956676,0,0.7678548234,0.5163797174,0,0.7586491778,0.7714110673,0.7472902558,0.8233128925,0.6068316368,0,0,0.3601669414,0.6464207654,0.7063290184
0.3315332262,0.8561491321,0,0,0,0,0.7584167839,0.952555296,0.3035667871,0,0.4301609936,0,0,0.9141512271,0,0,0.9156552903,0,0.7796789514,0.8013913307,0.9212575271,0.5790447862,0,0,0.8351048584,0.7999133384,0.7779119999,0.8149189919,0.6982897354,0.6120670998,0,0.6818316803,0,0.9603406641,0.8504859065,0.9216732246,0.659622459,0,0.272836005,0.9694720178,0.9528732629,0.8615828855,0,0.8674034327,0.8906585451,0.8679131716,0.9200411244,0.7933546683,1,0,0,0.4918547553,0,0.3286617467,0.8620547275,0.8916259391,0.5921759543,0,0.7426372025,0.9393625548,0.8043366523,0.8578100875,0,0,0.6967576813,0.9321784228,0,0,0.1902731172,0.9449693584,0.9191674158,0.7712109997,0.3398522711,0.209162867,0.7589556859,0,0.4894582407,0.7832914842,0.925500667,0.5419325582,0.6033252003,0.4266037433,0.6338844174,0.4844829361,0.9462299434,0.5693458786,0.8420334091,0,0.7443457495,0.8760489376,0.3778707824,0.7391377698,0,0,0.9326693277,0.4908514802,0,0,0,0.7675159068,0.8810867538,0.5133520356,0,0.8167507363,0.8676354435,0,0.827463715,0.75096942,0.9494419928,0.7739613455,0,0,0.2142864486,0.9135577498,0.4130472858,0.900324785,0.3830789575,0,0.8987144395,0.9558741094,0.8812554465,0.9542243196,0.7497002763,0,0,0.2955011598,0.8885884865,0.7494212304
0.5241413784,0,0.2433752933,0.2492996264,0.3678158005,0,0.2218250214,0,0.3035877887,0.250277524,0.4189835862,0.3045771171,0,0.2089195672,0.5841035781,0.5364246838,0.298843854,0.4061007632,0.4985741908,0.4194645104,0.3130071155,0.3924666473,0.5772299117,0.4475826941,0.2606268742,0,0.3861859888,0.2836483245,0,0,0,0.4476716188,0,0,0,0,0,0.3462584797,0.2639984404,0,0,0,0.5500984446,0,0,0,0,0.1807032989,0,1,0.1746135464,0.27263528,0,0,0,0,0,0.2885131183,0,0,0,0,0.1963101093,0.2741818603,0.3145195737,0,0.1750747645,0,0.2954087215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2324630485,0.1912924485,0,0,0,0,0,0,0,0,0,0,0,0,0.2223963596,0,0.177505443,0.2769620549,0,0,0,0.2937503912,0,0,0,0,0,0.2691575657,0.2401363195,0.3820308551,0,0,0
0,0,0.9361780654,0.9400162622,0.6474590773,0.8397467312,0,0,0,0.9208924946,0,0.6034447875,0,0,0.7629224285,0.5585441106,0,0.7899948681,0,0,0,0,0.3631570529,0.7011450175,0,0,0,0,0,0,0.902634526,0,0,0,0,0,0,0.8393521553,0,0,0,0,0,0,0,0,0,0,0,0.1746135464,1,0,0.9747728734,0,0,0,0,0.9283622074,0,0,0,0,0.9847499765,0.7301010346,0,0,0.6057192552,0.603114009,0.1893097937,0,0,0,0,0,0,0.5068892003,0,0,0,0,0,0,0,0,0,0,0,0.2932566114,0,0,0,0,0.7943205445,0.7955065863,0,0,0.5571389067,0.9332031094,0.9354071979,0,0,0,0,0,0,0.8030094846,0,0,0,0,0.7105754662,0.8488827019,0,0,0,0,0,0,0,0,0,0,0,0.7991310704,0,0,0,0
0.3805151431,0.7286639519,0,0,0,0,0.5732904284,0.4265851267,0.645681443,0,0.777597772,0,0,0.3851071966,0,0,0.5559242336,0,0.5003077816,0.2702707446,0.3376788053,0.6324452791,0,0,0.2459659464,0.4869560796,0,0.5051847656,0,0,0,0.3857442495,0.6619362226,0.4983760153,0,0.3675800362,0,0,0.6867920185,0.5001832876,0.6584016274,0.6381031157,0.6691665067,0.6609995936,0.5434397386,0.6848406492,0.662690447,0.4547758046,0.4918547553,0.27263528,0,1,0,0,0.3718018906,0.6536864766,0.7792645846,0,0.1743684419,0.3952892962,0.2594198271,0.3594652245,0,0,0,0.6156492518,0,0,0,0.465071916,0.601238208,0,0,0,0,0,0,0.2584527728,0.4642474,0,0.5317993695,0,0,0,0.4469990504,0,0.2784737414,0,0.206595074,0.3099201617,0,0,0,0,0.4542244591,0,0,0,0,0.3456751876,0.6944670215,0.7094658954,0.3461471171,0.2547125499,0.1955699547,0,0.5977275688,0.7673718203,0.6253825107,0.6108061828,0,0,0,0.6567545285,0.4807280567,0.593241376,0,0.3511454426,0.5474258887,0.6116102459,0.5935744675,0.4845700678,0.2801260184,0,0.2888277515,0.5322169426,0.331358258,0.7903955424
0,0,0.8990243466,0.917000925,0.5684582644,0.8067007359,0,0,0,0.8783097576,0,0.5590180351,0,0,0.6583199057,0.4211235881,0,0.7267479988,0,0,0,0,0.2376807474,0.6028263707,0,0,0,0,0,0,0.9093542512,0,0,0,0,0,0,0.7465121863,0,0,0,0,0,0,0,0,0,0,0,0,0.9747728734,0,1,0,0,0,0,0.887591881,0,0,0,0,0.9655568104,0.6339925494,0,0,0.5874292068,0.5850011179,0,0,0,0,0,0,0,0.5288867465,0,0,0,0,0,0,0,0,0,0,0,0.3511912691,0,0,0,0,0.7909150574,0.7922274981,0,0,0.4764215425,0.9536022628,0.9384945853,0,0,0,0,0,0,0.8086359332,0,0,0,0,0.669822106,0.8117791219,0,0,0,0,0,0.2266669795,0,0,0,0,0,0.7296125274,0,0,0,0
0,0,0,0,0.1813716939,0,0.1883178595,0.4352206184,0,0,0,0.5729175669,0.8317351749,0.517457801,0,0.2077778442,0.2033523882,0,0.234561316,0.5523084108,0.5116499422,0,0.2894384851,0.2512154047,0.54545183,0,0.6750962921,0.371623875,0.731811264,0.7482038155,0.18003302,0.2905129747,0,0.3513933941,0.7271764639,0.5149614734,0.6003579906,0,0,0.3064991116,0,0,0,0,0,0,0,0.4054686391,0.3286617467,0,0,0,0,1,0.3906726647,0,0,0,0.7021571995,0.5075317734,0.4218209252,0.4277451831,0,0.584592391,0.6115901831,0,0,0,0.7465028176,0.3831658339,0,0.6999611913,0.7096761489,0.6345459199,0.590480551,0.5444949894,0.7182260004,0.5659394418,0.3419882862,0.6806608241,0,0.6031146209,0.5803824222,0.8199817573,0.3932144049,0.6064245325,0.5035409728,0.3201427564,0.553109336,0.5360022683,0.7975900758,0.7394824716,0,0,0.3535919089,0.8914379754,0.7898566309,0,0,0.2213395877,0,0,0,0.6403023596,0.6202818602,0.3311657133,0.179219611,0,0,0,0.549944612,0.2906921255,0.7863996888,0,0,0,0.8433035457,0,0,0,0,0.284715539,0.5260125523,0.3154964242,0,0,0.4097916815,0
0,0.8004600297,0,0,0,0,0.6231115147,0.9052392376,0,0,0.2169301889,0,0.1907176951,0.8293741266,0,0,0.7579764466,0,0.5679270742,0.6352923179,0.7664406098,0.407530666,0,0,0.6754011607,0.724068323,0.6070503088,0.7222403703,0.7321968721,0.7498864831,0,0.5203464703,0,0.8908124966,0.8045461509,0.896064865,0.8270709938,0,0,0.8953982045,0.8523183143,0.816359742,0,0.8530124635,0.8514411155,0.847949353,0.8282849434,0.797948331,0.8620547275,0,0,0.3718018906,0,0.3906726647,1,0.8174605639,0.5453123845,0,0.7643341524,0.9061144267,0.9239905626,0.9683563939,0,0,0.6209949844,0.9032612233,0,0,0,0.9099643156,0.9078327341,0.8504488171,0.398375063,0.241609594,0.8013230724,0,0.6735776323,0.8010295495,0.9729216474,0.6322247918,0.6925480565,0.4726990221,0.6407658435,0.5253526693,0.9179653815,0.6315510605,0.8914288705,0,0.7438455665,0.8486143011,0.4028158317,0.6757246464,0,0,0.8900120066,0.3941669366,0,0,0,0.7828454231,0.8392389234,0.4218947275,0.2061949073,0.8405827245,0.9002606157,0,0.8010364903,0.7205515107,0.8780819339,0.6171443228,0,0,0,0.8174597612,0.2105343305,0.8082430427,0.3698884122,0,0.8994381305,0.8835193899,0.9049512549,0.9288523484,0.6536780565,0,0,0.377832515,0.883153795,0.7401921697
0.3921276778,0.9410811756,0,0,0,0,0.7022910044,0.8468162406,0.5454208563,0,0.5419526821,0,0,0.7672289765,0,0,0.8879667806,0,0.7142963242,0.6229615041,0.7612556549,0.7281527614,0,0,0.6434539922,0.8682562023,0.5315606334,0.7168812907,0.5026946384,0.4210813377,0,0.6583054606,0.3165005816,0.8818172153,0.6292361349,0.7812313861,0.5297107835,0,0.4983361226,0.8997197527,0.9379460677,0.9194956934,0.3025752658,0.9256636411,0.8551232362,0.9299277472,0.9100536725,0.7288497333,0.8916259391,0,0,0.6536864766,0,0,0.8174605639,1,0.7890980912,0,0.560868035,0.8008454263,0.7471856975,0.7830174832,0,0,0.4733626212,0.9239622643,0,0,0,0.8476442346,0.9232583613,0.5760162797,0,0,0.5599371035,0,0.2877227804,0.6241114181,0.8705229158,0.3379888641,0.6380614172,0,0.3952897386,0.184400279,0.8426347546,0.3887410882,0.716044788,0,0.5314666789,0.7045611023,0,0.4637563478,0,0,0.830576946,0,0,0,0,0.7425441259,0.9358737266,0.655041365,0.2682311242,0.6278273999,0.6911864642,0,0.8698507206,0.882902108,0.9388818658,0.7093229172,0,0,0,0.9448815659,0.5191930194,0.8668150296,0,0,0.923825438,0.9421245394,0.917734904,0.9057977855,0.5961985333,0,0,0.4853750958,0.7806714342,0.9048774998
0.2763068512,0.8676231525,0,0,0,0,0.4541996167,0.5371512424,0.7497216916,0,0.5615001396,0,0,0.4359879961,0,0,0.6724578808,0,0.5072382088,0.312435217,0.3703959802,0.6484900699,0,0,0.2379765672,0.7220175764,0,0.5430657484,0.23914563,0,0,0.3725510156,0.6178023685,0.6218959175,0.2528184513,0.4986664878,0.2122885566,0,0.7928195429,0.6524869335,0.7407596976,0.8088702956,0.5908635543,0.8283649149,0.6166855043,0.8388820879,0.7646183967,0.6025773367,0.5921759543,0,0,0.7792645846,0,0,0.5453123845,0.7890980912,1,0,0.2718651014,0.4967740682,0.5760288447,0.5758065861,0,0,0.2462841454,0.7566169944,0,0,0,0.608614912,0.7645449964,0.2504072074,0,0,0.3295462478,0,0,0.4346437554,0.6328120085,0,0.7127842466,0,0.2352978396,0,0.604094278,0.2644672844,0.5004076384,0,0.3495638283,0.4693520864,0,0,0,0,0.6206780799,0,0,0,0,0.6621888514,0.8181158044,0.8659938594,0.5321032672,0.3671164604,0.3013834532,0,0.6990859311,0.8831856666,0.7457079083,0.5941201526,0,0,0,0.7389317044,0.5852144415,0.7135147907,0,0.3702212046,0.746735777,0.6991671802,0.7694019824,0.6325996258,0.2306135837,0,0,0.6987811182,0.4146607074,0.9122215125
0,0,0.9694808022,0.9369606713,0.5403186202,0.8584169398,0,0,0,0.974351986,0,0.6476986009,0.2041430115,0,0.8900984748,0.6676604576,0,0.8811908968,0,0,0,0,0.5300266182,0.7985574799,0,0,0,0,0,0,0.9030625092,0,0,0,0,0,0,0.8706373184,0,0,0,0,0,0,0,0,0,0,0,0.2885131183,0.9283622074,0,0.887591881,0,0,0,0,1,0,0,0,0,0.9154386537,0.6948698126,0,0,0.6024231273,0.5997014265,0.1947290765,0,0,0,0,0,0,0.4850084714,0,0,0,0,0,0,0,0,0,0,0,0.2613512811,0,0,0,0,0.5566513823,0.558159412,0,0,0.5902668427,0.7956696772,0.8511919798,0,0,0,0,0,0,0.855976831,0,0,0,0,0.7633592073,0.9269673972,0.2103694023,0,0,0,0,0,0,0,0,0,0,0.7851759451,0.1794284689,0,0,0
0.1806275643,0.513988208,0,0,0,0,0.5967163972,0.8710274133,0,0,0,0,0.3978072,0.9138391393,0,0,0.6899255641,0,0.6195802304,0.8421465014,0.8111631098,0.2990955579,0,0,0.7917029574,0.5029811424,0.7956941939,0.8063145654,0.9212624233,0.7447423243,0,0.6283306812,0,0.8076321751,0.9064997174,0.9118337857,0.6970596688,0,0,0.7781765405,0.6656719737,0.5109701231,0,0.6194149628,0.5874858416,0.5967049339,0.7279473354,0.8956543715,0.7426372025,0,0,0.1743684419,0,0.7021571995,0.7643341524,0.560868035,0.2718651014,0,1,0.9023291904,0.7685236583,0.8174018067,0,0,0.7955717252,0.7110181626,0,0,0.5865099151,0.8457959081,0.6952616895,0.9017788353,0.7089191635,0.5812706661,0.8692539084,0,0.7295617525,0.8817961795,0.7840486969,0.8139306904,0.5085146095,0.6988235832,0.8065171693,0.8313556494,0.8457776683,0.8269940995,0.8808583185,0,0.8552341164,0.9113279136,0.5434277089,0.8232149018,0,0,0.8183591116,0.7184633721,0.2622305244,0,0,0.622180238,0.5329118851,0.1823585506,0,0.9239107999,0.8376717798,0,0.7298327183,0.3434914824,0.6809328779,0.3997102411,0,0,0.4804946793,0.4921722315,0,0.6384206162,0.740194503,0,0.6512925033,0.646221561,0.6246911617,0.7297612077,0.6739953245,0,0,0.2041747248,0.7058137789,0.4595989869
0.2046131492,0.7799615301,0,0,0,0,0.7220543052,0.9840056623,0.18736137,0,0.3016142529,0,0.2411941403,0.9653956045,0,0,0.8501682354,0,0.7350640944,0.8479714976,0.9051633081,0.4425419822,0,0,0.8482059974,0.7064643544,0.8074604409,0.8845322371,0.8661988396,0.7279549933,0,0.6381989622,0,0.9607267042,0.9329076803,0.9933691806,0.7450547528,0,0,0.9582318934,0.9011253876,0.7859362884,0,0.8295387205,0.8510742563,0.823752481,0.8944604094,0.8869465356,0.9393625548,0,0,0.3952892962,0,0.5075317734,0.9061144267,0.8008454263,0.4967740682,0,0.9023291904,1,0.877258056,0.9253056779,0,0,0.7859985013,0.9174438055,0,0,0.3635490274,0.9819690842,0.9060740216,0.900745261,0.5479564802,0.410083638,0.8860892042,0,0.658383116,0.8984419397,0.9497743572,0.6961345713,0.6538477138,0.6090220174,0.7780521319,0.6806220099,0.981867391,0.7402039691,0.9304086688,0,0.8704984871,0.9630800817,0.4695693453,0.8174651535,0,0,0.9627548499,0.602985003,0,0,0,0.7838553566,0.809314593,0.4052040552,0,0.928014889,0.9256170373,0,0.8250367191,0.65152873,0.9115112565,0.6745181338,0,0,0.2813899283,0.7998174675,0.1788828514,0.8686063715,0.5484882427,0,0.8745174081,0.8951569961,0.858906669,0.9310505626,0.7489788826,0,0,0.2942648933,0.8900671382,0.6856774088
0,0.7543555866,0,0,0,0,0.4607384328,0.8507838263,0,0,0,0,0,0.7735966257,0,0,0.6924960962,0,0.4875533763,0.5993664151,0.67967061,0.2902370713,0,0,0.5773647705,0.6805900792,0.5673204517,0.7316196817,0.8029594625,0.6996956028,0,0.400944171,0,0.8491640243,0.8027989132,0.8880974631,0.8224561171,0,0,0.8723122671,0.7901392746,0.8019132166,0,0.8323148164,0.7985995444,0.8235479785,0.7790988943,0.7969334125,0.8043366523,0,0,0.2594198271,0,0.4218209252,0.9239905626,0.7471856975,0.5760288447,0,0.7685236583,0.877258056,1,0.9652039029,0,0,0.6620945676,0.8708578037,0,0,0.2505500227,0.8987327956,0.8856563616,0.865982098,0.4999502055,0.3594504422,0.8560041479,0,0.7178979809,0.8736892455,0.9263582055,0.640720359,0.7598373512,0.5980789771,0.7265208917,0.6247774017,0.9135280398,0.773194978,0.93717767,0,0.8076528701,0.879675133,0.5435824269,0.7373346424,0,0,0.9050476875,0.4433789462,0,0,0,0.8867535056,0.7954473282,0.4803056855,0.3285530593,0.8428971519,0.8147989395,0,0.7207632128,0.6732592163,0.8328287817,0.5484163375,0,0,0,0.7246924609,0.2202528856,0.77700313,0.3232132179,0,0.8827405988,0.8000661125,0.8805216104,0.8631045844,0.5618211926,0,0,0.4261368193,0.8142961042,0.6912466214
0,0.7832840724,0,0,0,0,0.5605958754,0.9042205918,0,0,0,0,0,0.8441034548,0,0,0.7442656598,0,0.5530771515,0.6641000466,0.752174353,0.3427718841,0,0,0.6467530106,0.6911818801,0.6208798667,0.784953223,0.8111204264,0.7178758464,0,0.4800606832,0,0.8973359071,0.8343522832,0.9269700626,0.8081242689,0,0,0.9072511589,0.8413028616,0.8249028526,0,0.8657862973,0.8454085525,0.8532270769,0.8351164765,0.8456313974,0.8578100875,0,0,0.3594652245,0,0.4277451831,0.9683563939,0.7830174832,0.5758065861,0,0.8174018067,0.9253056779,0.9652039029,1,0,0,0.7207742292,0.9089595447,0,0,0.2796770334,0.9387322562,0.9124714336,0.8800925756,0.5105445562,0.3730119181,0.8729988779,0,0.702524794,0.9000200861,0.9738717506,0.6777642749,0.7649381929,0.5999384478,0.7427824958,0.6313643127,0.9499848892,0.7713663343,0.9549723912,0,0.8367299602,0.916663929,0.4868753256,0.7490919419,0,0,0.936947832,0.4588200417,0,0,0,0.8578866516,0.8283477381,0.4925902754,0.2776188006,0.9065896705,0.8744926224,0,0.7831962925,0.7005310424,0.8729468764,0.6134875702,0,0,0,0.7700575656,0.2033664822,0.8112236246,0.4054306187,0,0.9005985354,0.850463843,0.901116837,0.898881955,0.6276717173,0,0,0.4297220761,0.8596036664,0.729827528
0,0,0.9164077494,0.9443452471,0.6477872199,0.825638308,0,0,0,0.9042942844,0,0.5768543498,0,0,0.7674234926,0.564034946,0,0.7896168728,0,0,0,0,0.3500658201,0.6816599136,0,0,0,0,0,0,0.8825067351,0,0,0,0,0,0,0.8057054641,0,0,0,0,0,0,0,0,0,0,0,0.1963101093,0.9847499765,0,0.9655568104,0,0,0,0,0.9154386537,0,0,0,0,1,0.6947114866,0,0,0.5446833061,0.5418815468,0,0,0,0,0,0,0,0.433955315,0,0,0,0,0,0,0,0,0,0,0,0.2350267214,0,0,0,0,0.7927372937,0.793885178,0,0,0.5001029986,0.9386090742,0.958689409,0,0,0,0,0,0,0.7708581651,0,0,0,0,0.6612694118,0.8251808211,0,0,0,0,0,0.1929508786,0,0,0,0,0,0.7632083028,0,0,0,0
0,0,0.7193519988,0.5926288957,0.589492988,0.7675570442,0,0,0,0.7128663016,0,0.7319654385,0.4016416888,0,0.6861918915,0.6641116647,0,0.587484136,0,0,0,0,0.4548328548,0.6987944557,0,0,0,0,0,0,0.7210325142,0,0,0,0,0,0,0.8035797027,0,0,0,0,0,0,0,0,0,0,0,0.2741818603,0.7301010346,0,0.6339925494,0.584592391,0,0,0,0.6948698126,0,0,0,0,0.6947114866,1,0.2710516814,0,0.5190295334,0.5174189971,0.7342666715,0,0,0,0.4130352052,0.4858818273,0,0.658726096,0,0,0,0.2187541493,0,0.270183423,0,0.392234774,0,0.2866256497,0,0.3126128883,0,0,0.4841702938,0.2445923069,0.5757320826,0.5760552326,0,0.513700897,0.8930813867,0.5494674573,0.5331022962,0,0,0,0,0,0,0.6922365255,0,0,0,0,0.8381587702,0.7533671148,0.6177510727,0,0,0,0.5243393603,0,0,0,0,0,0,0.872277575,0,0,0,0
